graph_index,group,generation_method,n_routes,generated_n_routes,min_route_len,max_route_len,target_route_len,weight_combo_index,demand_time_weight,route_time_weight,median_connectivity_weight,run_name,cost,ATT,RTT,unserved_demand,n_nodes,covered_nodes,route_length_min,route_length_mean,route_length_max
133,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0133,3.2331948280334473,26.214258193969727,842.259521484375,15.437979698181152,50,46,12,12.0,12
134,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0134,1.5489757061004639,39.139949798583984,1196.490966796875,15.81875991821289,50,46,12,12.0,12
135,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0135,3.5212936401367188,33.78316879272461,1067.899169921875,40.41460037231445,50,39,12,12.0,12
136,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0136,3.551273822784424,25.273283004760742,756.9169921875,28.620899200439453,50,43,12,12.0,12
137,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0137,2.2049758434295654,23.739412307739258,871.9601440429688,33.915035247802734,50,42,12,12.0,12
138,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0138,3.3752708435058594,32.47308349609375,1448.95263671875,36.247379302978516,50,40,12,12.0,12
139,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0139,2.6521143913269043,54.254638671875,1196.0418701171875,16.971635818481445,50,46,12,12.0,12
140,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0140,1.1201547384262085,22.16963768005371,782.683837890625,8.724203109741211,50,48,12,12.0,12
141,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0141,2.5070440769195557,24.552684783935547,1122.2506103515625,23.93893051147461,50,44,12,12.0,12
142,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0142,3.7596535682678223,40.96254348754883,1256.4134521484375,38.844444274902344,50,39,12,12.0,12
143,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0143,1.6636663675308228,26.964832305908203,1029.87255859375,19.75657081604004,50,45,12,12.0,12
144,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0144,1.3746492862701416,29.262880325317383,876.9977416992188,9.106932640075684,50,49,12,12.0,12
145,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0145,2.657032012939453,38.95872116088867,1017.6163940429688,23.233978271484375,50,44,12,12.0,12
146,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0146,2.782068967819214,31.285558700561523,1185.077880859375,43.78546905517578,50,38,12,12.0,12
147,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0147,1.5717438459396362,37.189064025878906,1460.195068359375,14.279336929321289,50,48,12,12.0,12
148,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0148,2.648291826248169,39.103816986083984,1038.6925048828125,21.87543296813965,50,45,12,12.0,12
149,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0149,2.5049612522125244,34.83869552612305,1183.1243896484375,37.86533737182617,50,40,12,12.0,12
150,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0150,2.1685662269592285,39.26133728027344,1257.6729736328125,19.28273582458496,50,45,12,12.0,12
151,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0151,3.452380895614624,37.307838439941406,1217.239013671875,30.968868255615234,50,42,12,12.0,12
152,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0152,1.3291329145431519,33.38724136352539,1111.14697265625,18.30814552307129,50,47,12,12.0,12
153,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0153,3.1188998222351074,31.43979835510254,895.7398071289062,34.37687683105469,50,41,12,12.0,12
154,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0154,3.8889613151550293,30.84601402282715,1145.8192138671875,37.07063293457031,50,40,12,12.0,12
155,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0155,1.2854944467544556,41.5040283203125,1153.1072998046875,15.471940994262695,50,47,12,12.0,12
156,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0156,1.7161891460418701,38.34667205810547,1175.4373779296875,13.512470245361328,50,47,12,12.0,12
157,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0157,3.2939887046813965,36.20735549926758,1256.9576416015625,29.598007202148438,50,43,12,12.0,12
158,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0158,2.34576678276062,33.08027267456055,1110.119873046875,33.97161865234375,50,41,12,12.0,12
159,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0159,1.1516344547271729,46.60083770751953,1246.824951171875,10.863052368164062,50,49,12,12.0,12
160,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0160,3.131723165512085,28.849454879760742,810.9755859375,15.799840927124023,50,46,12,12.0,12
161,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0161,1.6528406143188477,33.10448455810547,1166.7952880859375,20.12412452697754,50,45,12,12.0,12
162,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0162,1.8303368091583252,23.48465347290039,784.6791381835938,12.475600242614746,50,47,12,12.0,12
163,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0163,2.800034523010254,40.0703239440918,1022.4149780273438,26.524505615234375,50,45,12,12.0,12
164,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0164,0.9014647603034973,25.523998260498047,892.314208984375,11.021769523620605,50,49,12,12.0,12
165,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0165,3.612119674682617,29.005939483642578,1048.8687744140625,43.5714111328125,50,39,12,12.0,12
166,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0166,3.7088444232940674,28.931509017944336,1123.9385986328125,21.019216537475586,50,45,12,12.0,12
167,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0167,1.6433123350143433,42.50600814819336,1276.1639404296875,20.796571731567383,50,45,12,12.0,12
168,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0168,1.8586403131484985,39.3264274597168,1621.1431884765625,14.588482856750488,50,47,12,12.0,12
169,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0169,3.459163188934326,26.903921127319336,1019.621337890625,29.991350173950195,50,42,12,12.0,12
170,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0170,1.286262035369873,35.86434555053711,1411.877197265625,18.6951904296875,50,47,12,12.0,12
171,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0171,3.254669427871704,32.67137145996094,1275.7010498046875,36.05467224121094,50,40,12,12.0,12
172,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0172,3.401563882827759,25.353029251098633,869.9057006835938,20.868650436401367,50,45,12,12.0,12
173,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0173,1.6378074884414673,41.23100280761719,1233.5797119140625,20.934202194213867,50,45,12,12.0,12
174,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0174,2.972273349761963,43.10981369018555,1158.0511474609375,37.62779235839844,50,42,12,12.0,12
175,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0175,2.4342474937438965,33.50206756591797,1081.022216796875,12.448495864868164,50,47,12,12.0,12
176,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0176,1.3052480220794678,35.169883728027344,1404.319091796875,15.881376266479492,50,47,12,12.0,12
177,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0177,2.19576358795166,37.09858322143555,1224.8856201171875,19.75530433654785,50,45,12,12.0,12
178,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0178,3.1538660526275635,25.920719146728516,869.9112548828125,11.437466621398926,50,48,12,12.0,12
179,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0179,1.8374994993209839,27.532115936279297,1058.974365234375,23.057586669921875,50,44,12,12.0,12
180,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0180,1.3932863473892212,34.32828903198242,1019.3580932617188,7.733497619628906,50,49,12,12.0,12
181,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0181,4.232433319091797,33.54469299316406,1325.8677978515625,42.59288787841797,50,38,12,12.0,12
182,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0182,0.8856011629104614,49.71951675415039,1198.072998046875,7.372613430023193,50,49,12,12.0,12
183,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0183,1.5733704566955566,30.229339599609375,1143.43359375,10.977107048034668,50,48,12,12.0,12
184,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0184,2.7994699478149414,34.4071044921875,1110.453857421875,13.956793785095215,50,47,12,12.0,12
185,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0185,0.8751894235610962,38.76369094848633,1217.2283935546875,11.08217716217041,50,49,12,12.0,12
186,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0186,1.3528766632080078,29.66903305053711,1044.35009765625,7.558309078216553,50,49,12,12.0,12
187,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0187,3.0227718353271484,37.87958908081055,1020.410400390625,26.483558654785156,50,43,12,12.0,12
188,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0188,1.4863052368164062,46.36714172363281,1207.4556884765625,15.829885482788086,50,46,12,12.0,12
189,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0189,3.091520309448242,39.49826431274414,1235.8067626953125,30.578304290771484,50,42,12,12.0,12
190,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0190,3.6746487617492676,38.50754928588867,1517.29833984375,17.1699275970459,50,47,12,12.0,12
191,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0191,1.6740522384643555,30.506649017333984,1069.190673828125,19.389108657836914,50,45,12,12.0,12
192,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0192,2.6171436309814453,41.30618667602539,1125.6129150390625,24.54750633239746,50,44,12,12.0,12
193,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0193,2.925863742828369,23.584280014038086,767.520263671875,18.36674690246582,50,46,12,12.0,12
194,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0194,1.2418646812438965,39.75751495361328,1046.006591796875,17.197574615478516,50,47,12,12.0,12
195,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0195,1.7854371070861816,30.35711669921875,1100.001708984375,15.264140129089355,50,47,12,12.0,12
196,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0196,3.402801036834717,37.80809783935547,1550.7579345703125,18.11468505859375,50,47,12,12.0,12
197,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0197,1.6768708229064941,22.795551300048828,774.2764282226562,20.530397415161133,50,45,12,12.0,12
198,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0198,2.1473968029022217,29.429759979248047,1058.1080322265625,17.65277671813965,50,46,12,12.0,12
199,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0199,2.6906697750091553,41.929725646972656,1144.01513671875,26.143482208251953,50,45,12,12.0,12
200,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0200,2.0772035121917725,30.421987533569336,915.4677124023438,35.27447509765625,50,43,12,12.0,12
201,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0201,1.826758623123169,39.7216911315918,1619.9068603515625,19.824426651000977,50,47,12,12.0,12
202,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0202,3.5859599113464355,29.32530403137207,1104.03271484375,27.750911712646484,50,43,12,12.0,12
203,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0203,1.4777909517288208,23.532268524169922,744.8641357421875,18.475685119628906,50,46,12,12.0,12
204,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0204,2.2990915775299072,29.693538665771484,1006.5631713867188,21.124740600585938,50,45,12,12.0,12
205,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0205,3.065859079360962,29.188884735107422,898.0039672851562,16.820087432861328,50,47,12,12.0,12
206,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0206,2.151689052581787,42.71014404296875,1194.483154296875,31.186872482299805,50,42,12,12.0,12
207,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0207,3.1855735778808594,27.854488372802734,1130.852783203125,33.49052047729492,50,41,12,12.0,12
208,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0208,3.2824625968933105,35.68263244628906,1148.7352294921875,27.574840545654297,50,43,12,12.0,12
209,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0209,1.9074814319610596,31.98554039001465,1217.0828857421875,25.599380493164062,50,44,12,12.0,12
210,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0210,1.4884462356567383,41.65517044067383,1101.1746826171875,10.304533004760742,50,48,12,12.0,12
211,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0211,2.993716239929199,38.28337478637695,1400.291015625,16.475378036499023,50,49,12,12.0,12
212,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0212,1.3210581541061401,33.10273742675781,1133.1568603515625,22.445491790771484,50,47,12,12.0,12
213,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0213,3.902467727661133,34.122989654541016,1205.88623046875,44.54544448852539,50,37,12,12.0,12
214,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0214,3.846219062805176,36.40138626098633,1156.53076171875,39.910335540771484,50,39,12,12.0,12
215,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0215,1.469805121421814,37.878578186035156,1581.536865234375,20.11487579345703,50,46,12,12.0,12
216,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0216,1.7721823453903198,36.797119140625,1408.2056884765625,15.35655689239502,50,47,12,12.0,12
217,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0217,3.898796319961548,30.658781051635742,1224.69921875,19.188053131103516,50,45,12,12.0,12
218,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0218,2.655627489089966,27.301578521728516,1210.1597900390625,40.46428298950195,50,39,12,12.0,12
219,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0219,2.048774003982544,25.55284309387207,1015.253662109375,16.580469131469727,50,46,12,12.0,12
220,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0220,3.289673328399658,35.85416793823242,1080.1346435546875,16.495267868041992,50,47,12,12.0,12
221,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0221,2.2451791763305664,31.855649948120117,1186.87109375,37.8783073425293,50,42,12,12.0,12
222,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0222,2.196166515350342,31.279010772705078,1093.5181884765625,18.952791213989258,50,45,12,12.0,12
223,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0223,3.6937646865844727,25.94890022277832,912.6697998046875,21.686046600341797,50,44,12,12.0,12
224,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0224,1.3168988227844238,24.704774856567383,721.4716186523438,12.310907363891602,50,47,12,12.0,12
225,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0225,2.6481130123138428,31.239391326904297,1200.7752685546875,26.099374771118164,50,44,12,12.0,12
226,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0226,3.565472364425659,35.07664489746094,1380.1732177734375,21.133867263793945,50,45,12,12.0,12
227,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0227,2.312720775604248,36.89501953125,1325.1153564453125,34.519775390625,50,41,12,12.0,12
228,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0228,3.086561441421509,28.968778610229492,1067.0902099609375,32.07564163208008,50,41,12,12.0,12
229,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0229,4.5588908195495605,33.02071762084961,1548.1451416015625,34.39816665649414,50,42,12,12.0,12
230,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0230,1.6459619998931885,38.863487243652344,1221.1866455078125,18.89158058166504,50,45,12,12.0,12
231,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0231,2.56033992767334,34.085166931152344,1195.9288330078125,22.74976921081543,50,44,12,12.0,12
232,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0232,3.5145769119262695,34.001651763916016,1078.454345703125,27.965578079223633,50,43,12,12.0,12
233,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0233,1.6746292114257812,26.050323486328125,964.0059204101562,21.038597106933594,50,45,12,12.0,12
234,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0234,2.245403289794922,34.85492706298828,1175.3060302734375,22.422042846679688,50,45,12,12.0,12
235,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0235,2.7718870639801025,23.84321403503418,759.480712890625,7.652547836303711,50,49,12,12.0,12
236,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0236,1.289530634880066,24.77391815185547,765.966796875,15.547554016113281,50,47,12,12.0,12
237,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0237,1.9230728149414062,48.07890319824219,1293.28369140625,15.5120267868042,50,46,12,12.0,12
238,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0238,3.1064209938049316,37.56887435913086,1192.999267578125,26.04830551147461,50,43,12,12.0,12
239,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0239,2.009739398956299,31.754669189453125,1412.64501953125,31.530427932739258,50,43,12,12.0,12
240,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0240,2.2028188705444336,31.949291229248047,942.4254150390625,17.370983123779297,50,46,12,12.0,12
241,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0241,1.7642449140548706,22.838550567626953,778.8323364257812,2.2396440505981445,50,50,12,12.0,12
242,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0242,2.062480926513672,29.63019371032715,1068.73388671875,25.8248291015625,50,43,12,12.0,12
243,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0243,2.238213300704956,33.06190872192383,1079.3302001953125,18.85077476501465,50,45,12,12.0,12
244,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0244,4.200915813446045,32.53809356689453,1175.6326904296875,43.36539077758789,50,38,12,12.0,12
245,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0245,1.1546275615692139,34.99497985839844,1101.2591552734375,21.06406593322754,50,48,12,12.0,12
246,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0246,2.205209493637085,38.6166877746582,1192.46484375,22.99160385131836,50,45,12,12.0,12
247,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0247,4.058934211730957,29.089204788208008,1149.3665771484375,25.76104164123535,50,44,12,12.0,12
248,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0248,1.1172034740447998,35.024742126464844,1525.0704345703125,13.094830513000488,50,48,12,12.0,12
